cimal(bin_s_addr);intcount=stoi(s_count);//Printingthelocationsofthememoryasspecifiedusing,2
_instr);}elseif(format[cur_instr[0]]=='J'){step_J(cur_instr);}elseif(for,5
tore_value>>(7-i,0
irst;inttop_line=stack_of_functions.,0
p"]=this_register;}elsei,0
cache_output.close();}elseif(command=="cache_siminvalidate"){if(cache_enabled){for(inti=0;i<cache.,3
ructionstringopcode="110001,0
heckifwehaveaninvalidframe,andifwedo,thenwecandirectlyaddourvaluetoitbool,0
no][3]),12,true);}//Concatina,1
//Iftheinstructionisdata,thenensurethatuntilwesee.text,wekeepstor,0
d()){cout<<"Errorinline:"<<instruction_no+1<<endl<<"Incorrectval,1
s[rd]=register_values[rs,1
';//Bformatformat["beq"]='B';format["bge"]='B';format["blt"]=',3
){data_base_address=stor,0
eranewfileisloaded,thiswillhandleinitializing,0
_mem_loc|=(removed_data[2]<<(offset_size+index_size));to_store_mem_loc|=(i<<offset_size);,2
ache[index][i][2]==top_tag){removed_data=cache[index][i];cache[in,5
.front();//Getthetagwhichweneedtoreplaceq.pop();//Popthevaluewhichisreplacedq.push,2
toi(instruction[3]);//Updatethestack,2
cute_I(vector<vector<string>>&assembly_code,intinstruction_no){//Hand,3
n['6']="0110";hex_to_bin['7']="0111";hex_to_bin['8']="1000";hex_to_bin['9']="1001";,4
();}stack_of_functions.push({"main",0});last_exected_line.cl,3
ode[instruction_no][3])>=pow(2,6)){cout<<"Errorinline:"<<instru,3
ctor<string>instruction){//Keeptrackofthenewpcvalueandextractthers1andrs2values,1
oidwrite_access(intmem_loc,intval,boolaccess,0
xtractrd,rs1,andimmediaterd=aliasRemover(instruction[1]);rs1=aliasRemover(instruction[2]);imm=stoi(,4
instruction_n,0
ings,suchthatafter,0
r=="x2"){r="x2";}elseif(r=="g,1
rrent_opened_file.pop_back();current_opened,1
s[assembly_code[i,0
nary(stoi(assembly_code[instruction_no][2]),21,,3
iatevaluesstringinst,rd;inst=instruction[0];rd=aliasRem,1
et=decimal_to_binary(i,20,0);stringhex_set="0x"+,1
uction)){//Iftheinstruct,0
truction_no+1<<endl<<"Labelnotdefined";exit(0);}else{assembly_code[instruction_no][2]=to_string(la,3
anchifconditionsatisfiedasperthegiveninstructionif(inst=="beq"){if(register_values[rs,1
k_function.top());dummy_stack_function.pop();}for(inti=dummy_stack.size()-1;i>=0;,3
its=0,misses=0;stringcurrent_opened_file="";vector<queue<int>>order_of_access;o,2
ss<<",Set:"<<hex_set<<","<<"Miss"<<",Tag:"<<hex_tag<<","<<"Clean"<<"Fromwriteaccess"<<en,0
,boolis_hit,intval=-1,intoffs,0
;}//CodefortheRformatstepinstructionsvoidstep_R(vector<string>instruction){//Extract,2
t_to_label;unordered_map<string,int>la,1
vector<int>new_data(cache[0][0].size());intstart_storage=(mem_loc/block_size)*block_,6
",false,true,val);break;}}//Ifwedidnotfindthevalue,weneedtolookinthememoryi,0
l;}}elseif(command=="show-stack"){//Her,1
se{memory[mem_loc]=val;}}intread_a,2
nue;}if(cache_block[2]==tag){if(!accessed_,2
=to_string(i-10);registers[argument_register_no]=this_register;}elseif(i>=18&&i,2
[index][i];//Valid,Dirty,tag,datai,2
tag_mask<<20;tag_mask=tag_mask-1;//Thismakesthemask20onesinttemp_mask=1,0
ortheoffsetaswell,because,ultimatelythisfunctionhastoreturnonly1byteintoffset_mas,0
etalltheregisters/memory/PCbeforeloadingthenextfileinitialize();hits=0;m,1
_I(cur_instr);}elseif(format[cur_instr[0]]=='S'){step_S(cu,4
(inst=="jalr"){//Extracttherd,rs1andimmediatevaluerd=aliasRemover(i,1
size();j++){if(cache[i][j][0]==1&&cache[i][j][1]==1){intoffset_size=log2(block_size);/,9
ock_size<<endl;cout<<"Associativity:"<<associativity<<endl;cout<<"Replaceme,0
tr);}elseif(format[cur_instr[0]]=='S'){step_S(cur_instr);}el,5
PC/4+1;stack_of_functions.pop();stack_of_functions.push({top_of_stack,1
n.substr(pos+1);}stringbin_PC=decimal_to_binary(PC,32,0);stringhex_PC=bi,2
s;unordered_map<string,int>labels;,1
s[assembly_code[instruction_no][1]];stringimm=decimal_to_binary(stoi(assembly_,3
p"||r=="x8"){r="x8";}elseif(r=="s1"||r=="x9"){r="x9";}elseif(r=="a0"||r=="x10"){r="x10";},5
ntspresent\n";}}elseif(!command.find("break")){//Weparsethestringtogetthelinenumberwhereweha,2
"<<endl;cout<<"CacheSize:"<<cache_size<<endl;c,0
.push_back(decima,0
taif(cache_block[0]==0){val=memory[mem_loc];//Getthev,3
theleading0xinthestring//Wenowwanttoconvertitto,0
rue);//Concatinatingtheinstruct,0
r<int>(block_size+3,0)));//Initiallyeverythingisinvalid,and,2
yntax,forStypeformat,youmustenter4operands"<<endl;exit(0);}elsei,1
t=true;found=true,0
ffset);}}}}else{memory[mem_loc]=val;}}intread_access(intmem_loc,boolaccessed_once){if(c,3
ginthecacheif(write_back_policy=="WT"){memory[mem_loc]=,2
"Incorrectvalueofrd";exit(0);}elseif(registers.find(assembly_code[instruction_no][2])==registers.,4
""){if(cur[cur.size()-1]==','||cur[cur.size()-1]==')'){cur.pop_back();}cur_instruction.push_b,7
stringopcode="1100011";stringf,0
irtyif(write_back_policy=="WT",0
r_instr[0]]=='B'){step_B(,1
eremainingwords,criticalwordfirstploicyintst,0
cur);if(cur==tag){is_present=true;}}while(!dummy_q.empty()){intcur=dummy_q.front,4
_hex(bin_PC);hex_PC="0x"+hex_PC;cout,1
/Thebitisnowvalidcache_block[1]=0;//Initiallynotdirtycache_block[2]=,2
].size());intstart_,1
){for(inti=0;i<=63;i++){mask+=pow(2,i);}}register_values[r,2
ize));//Thesemanya,0
funct7valuesvoidinitialize_funct7(){fu,1
vethecalledfunctionfromthestackoffunctionsstack_of_functions.pop();//U,1
uctionsvoidexecute_B(vector,0
intindex_size=log2(cache_size/(associativity*block_size));//Th,2
data;break;}}//Nowcheckiftheremoveddatahasadirtybitset,andifso,weneedtoupdatethememoryi,0
ixed<<setprecision(3)<<(double)(hits)/(hits+misses);}stack_of_functions.pop();}}}elseif(command,5
e_block[2]=tag;found_invalid=true;update_queue(index,tag,false,mem_loc,"w,1
inst=="slli"){register_values,0
ed_instruction=executed_instruction.substr(pos+1);}s,1
="000";funct3["lh"]="001";funct3["lw"]="010";funct3["ld"]="011";funct3["lbu"]="100";funct3["lh,4
/characters67ofhex_instruction}for(inti=0;i<4;i++){memory[instruction_no*4+i]=by,1
struction.substr(6-2*i,2,0
to_bin;hex_to_bi,0
morylocationthatourprogramisrequestingtoreadinttag=tag_mask&mem_loc;tag>>=(in,0
e{while(PC/4<no_of_instruction){if(break_lines.find(PC/4+1)!=break_lines.end(,1
leinitialize();hits=0;misses=0;//memory.clear();/,2
[1]);intold_PC=PC;stringinst=instruction[0];if(inst=="jal"){register_value,3
{PC+=4;}}elseif(inst=="bge"){if(register_values[rs1],3
ge=(mem_loc/block_size)*block_size;intend_storage=(mem_loc/block_size)*block_size+(block_si,2
["add"]="00,1
mofintegerintstart_location=imm+register_values[rs1];if(inst=="lb"){int8_tbyte=read_access,2
ntdecimal=binary_to_decimal(bin_instr);dec_imm=decimal;}else{dec_imm,1
(to_break){cout<<"Executionstoppedatbreakpoint\n";break;}}//Iflastlineexecuted,1
,"<<clean_or_dirty<<"fromupdatequeue"<<endl;}order_of_acce,0
_access(start_locati,0
_tbyte=read_access(start_location,false);uint8_tres=byte;register_values[rd]=res;}elseif(inst=,2
nst=="lw"){vector<int32_t>byte(4);boolacce,2
ionsofthememoryasspecifiedusingalooopfor(inti=addr;i<addr+count;,0
th\etagandindexshouldbeoftheremoveddatano?to_store_mem_loc|=(removed_data[2]<<(offset_siz,1
assembly_code[instruction_no][3])<0||stoi(assembly_code[instruction_no][3])>=pow(2,6),7
str(0,pos);if(first_word.back()==':'){executed_instruction=executed_instru,3
ofimmediateisoutofrange";exi,0
).second;top_line=PC/4+1;stack_of_functions.pop();stack_of_functions.pu,1
ureouthowour20bitsofmemoryaddre,0
"){to_store.p,0
][j][0]==1&&cache[i][j][1]==1){intoffset_size=log2(,5
_to_binary(assembly_code[instru,0
er_values[rd]=register_values[rs1]>>register_v,2
i<4;i++){write_access(mem_loc+i,byte[i],accessed_once);accessed_once=true;}}if(inst=="sd"){,4
binary(PC,32,0);stringhex_PC=binary_to_hex(,1
oc];//Getthevalueandthenstoretheremainingwords,criticalwordfirstploicyintstart_storage=(,0
ethatx0remainsatvalue0,0
;i<4;i++){binary_bytes[i]=hex_to_binary(hex_instruction.substr(6-2*i,2,1
}//Iflastlineisexecuted,thenensuretopopmainfromthestackif(PC/4==no_of_instruction){stack_o,1
bytes[i]);//characters67ofhex_instruction,1
0;i<4;i++){memory[instruction_no*4+i]=byte[i];},3
/Thisistoremove.scurrent_opened_file.pop_back();current_opened_file.pop_back();PC=0;while,2
ofx0is0register_values["x0"]=0;}//CodeforRformatinstructionsvoidexecu,1
]==0){//Thisisaninvalidframe,ignorecontinue;}if(c,1
ress);}elseif(to_store[0]==".byte"){data_base_addres,2
-1;}//CodefortheRformatstepinstr,0
d_instruction=executed_instruction.substr(pos+1);}stringbin_PC=decimal_to_binary(old_PC,32,0);str,2
piedbythedatasection,andsubtractthembreak_lines.insert(break_point-count,0
ter_values[rd]=register_values[rs1]|imm;}elseif(inst=="a,2
set>#include<vector>#include<array>#include<algori,2
o);}elseif(format[asse,0
t:"<<hex_set,0
ened_file="";vector<queue<int>>order_of_access;ofstreamcache_output;//Declarethev,2
=register_values[rs2]){PC=new_pc;}else{PC+=4;}}else,3
on_no][1])==registers.end()){cout<<"Errorinline:"<<instruct,2
struction_no*4);}if(registers.find(assembly_code[instruction_no][1])==re,3
;offset_mask=offset_mask<<(offset_size);offset_mask=offset_mask-1;//Wecannowgettheactualvalueoftag,1
"<<"Clean"<<"Fromwriteaccess"<<endl;}}//Inthecaseofmisses,ifitiswritethorugh,wejustwritetomemo,0
location.//Ifwedonotfindthisblockinthecache,weloadthewholeblockfromt,0
){executed_instruction=executed_instruction.substr(pos,0
3=funct3[assembly_code[instruction_no][0]];stringf7,3
no][3])<0||sto,1
alse;//Letusfirstfigureouthowour20bitsofmemoryaddressaredivided.intoffset_size=log,0
egisters[assembly_code[instruction_no][,1
ze()-1;i>=0;i--){//Usingalooptoprintthe,1
bels[assembly_code[instruction_no][2],2
toconvertde,0
_bin['4']="0100";hex_to_bin['5']="0101";hex_to_bin['6']="0110";hex_to_bin['7',3
te=store_value;memory[mem_loc]=byte;mem_loc++;}//Returnth,1
'0'){continue;}else{trimmed_hex=hex.substr(i);r,2
;to_store_mem_loc|=(i<<offset_size);for(inti=0;i<block_size;i++){memory[to_store_mem_loc+i]=removed,1
embly_code,0
e()-1;i>=0;i--){if(bin[i]=='0'){bin[i]='1';break;}bin[i]='0';}returnbin;}/,7
no][0]];stringrs1=registers[assembly_code[instruction_no][2]];stringrs2=,4
cache[index][i][2]==top_tag){removed_data=cache[index][i];cache[index][i]=new_,7
bstr(5);//Thisistoremove.s,1
teisoutofrange";exit(0);},1
alues[rs2];}elseif(inst=="or"){register_values[rd]=register_values[rs1]|regis,4
he_block[1]=1;//Thecacheblockisnowdirtycache_block[2]=tag;found_invalid=true;u,2
;load_operands.insert("lbu");load_operands.insert("lhu");load_operands.insert("lwu");}//,3
egister_values[rs2];}elseif(inst=="or"){register_values[rd]=register_values[rs1]|register_values[rs,4
mp")){stringmyfile_out_name=command.substr(15);ofstr,1
(3-i)*8;}for(inti=0;i<4;i++){memory[mem_loc+i]=byte[i];}mem_,4
PC="<<hex_PC<<endl;//UpdatetheP,0
<4;i++){memory[instruction,0
st=="andi"){register_values[rd]=register_values[rs1]&imm;}elseif(inst=="slli"){register_values[r,4
{//Letusfirstfigureouth,0
f_functions.push({offset_to_label[PC],-1});stringexecuted_instr,3
e);//Concatina,0
{swap(cur_instruction[2],cur_instruction[3]);}assembly_code.push_back(cur_instruction);PC+=4;}inst,5
ush_back('f');}if(hex[0]<',2
offset_size);for(inti=0;i<block_size;i++){memory[,0
dl<<"Incorrect,0
number=rand()%associativity;vector<int>removed_data(cache[0][0].size());vector<int>,7
7"){r="x17";}elseif(r=="s2"||r=="x18"){r="x18";}elseif(r=="s3"||r=="x19"){r="x19",4
kpointintheprogramintbreak_,0
(true){//Now,1
nstruction){cout<<"Nothin,0
=register_values[rs2];if(shifti,1
_instructio,0
ry[i]=0;}for(inti=0;i<cache.size,1
al_rs1<val_rs2){PC=new_pc;}else{PC+=4;}}//Updatethestackoffunctionsandtheirlastex,2
ind(assembly_code[instruction_no][1])==registers.end()){cout<<"Errorinline:"<<instruction_no+,4
ion[2],cur_instruction[3]);}assembly_,2
command.find("cache_simenable"),1
nttemp_mask=1;temp_mask=temp_mask<<(index_size+offse,0
ues[rd]&mask;regi,1
temp_mask=temp_mask-1;index_mask=index_mask^temp_mask;//Makesthepositions,0
ta[1]==1){is_dirty=true;intto_store_mem_loc=0;to_store_mem_loc|=(tag<<offset_size+index_size);to_sto,1
mal_to_binary(stoi(assembly_code[instruc,0
e<<endl;cout<<"BlockSize:"<<block_,0
mloadasperth,0
op().second;top_line=PC/4+1;stack_of_functions.pop();stack_of_functions.push({top_of_stack,top_lin,2
n=="write"){new_data[3+offset]=val;new_data[1]=1;//Setthebittodirty}for(inti=0;i<associativity;i++,3
;register_values[reg]=0,1
d]&mask;}}elseif(inst=="sra"){register_values[rd]=re,2
if(first_word.back()==':'){executed_instruction=executed_instruction.substr(pos+1);}string,4
hatx0remainsatvalue0PC=PC+4;regist,0
push_back(instruction[i]);}else{if(cur,2
);}uint8_tbyte[4];for(inti=0;i<4;i++){by,1
ryspacefromthebeginningofanylinebooltrim=true;stringtrimmed_instr=,0
l_instructions[PC/4],1
ds"<<endl;exit(0);}elseif(registers,1
ache,wereadonlythisparticularme,0
".text"){data=false;}else{//Storetherequireddword/word/,1
format,youmustenter4op,0
w-stackcommandcout<<"CallStack:\n";//Weuseadummystacktopopthelabelsfromthemainstackandprinttheforthe,0
="x9"){r="x9";}elseif(r=="a0"||r==",1
elseif(format[cur_instr[0]]=='U'){step_U(cur_instr);}else{exit(0);}if(to_br,7
index_size;//Andthe,0
tr(pos+1);}stringbin_PC=decimal_to_binary(old_PC,,1
ction[3]);stringrs1=aliasRemover(instruction[1]);stringrs2=alias,3
k+=pow(2,i);}}register_values[rd]=register_values[r,2
k(block_size+3);cache_block=cache[ind,1
){register_values[rd]=register_values[rs1]<<imm;}elseif(inst=="srli"){uin,3
reisonly1index,everyoneisfightingforthisoneindexassociativity=cache_size/block_size;}intno_of,0
ghandmiss,wedonotcontactthecache,0
his_register;}elseif(i>=10&&i<=17){stringargument_register_no="a";argument_regi,0
"||r=="x6"){r="x6";}elseif(r=,1
truction.substr(0,pos);if(first_word.back()==':'){executed_instruction=executed_instruction,3
owcalculatethemaskrequiredtofindoutt,0
struction_no*4+i]=byte[i];}}//CodeforBformatinstructionsvoidexec,1
dex,tag,false,mem_loc,"read",true,false);cache[index][i]=cache_bloc,2
ze=20-offset_size-index_size;//Andthesemanyaretagbitsboolis_d,0
_once){if(cache_enabled){//Letu,1
inst=="sd"){boolaccessed_once=false;vector<uint8_t>byte(8);for(inti=0;i<8;i++){b,2
indexmakintindex_mask,0
="x30"){r="x30";}elseif(r=="t6"||r=="x31"){r="x31";}returnr;}voidupdate_queue(intinde,3
thelabelsfromthemainstac,0
"<<instruction_no+1<<endl<<"Incorrectvalueofrs1",0
(bin_PC);hex_PC="0x"+hex_PC;cout<<"Executed:"<<executed_instruction<<";PC="<<hex_PC<<e,1
t_size-index_size;//Andthesemanyaretagbi,0
.push_back(cur);cur="";}}if(cur!=""){if(cur[cur.size()-1]==','||cur[cur.size()-1]==')'){cur.pop_back,7
)|(byte[3]<<24)|(byte[2]<<16)|(byte[1]<<8),3
r_values[rd]=res;}elseif(inst=="lhu"){uint16_tbyte0=read_access(start_location,fa,2
ubstr(6-2*i,2));}uint8_tbyte[4];for(inti=0;i<4;i++){byte[i]=binary_t,3
Executionstoppedatbreakpoint\n";break;}}//Iflas,0
nds.end()||format[cur_instruction[0]]=='S'||cur_instruction[0]=="jalr"){swap(cur_instru,4
){cache_output,0
_hex["1101"],1
ng>binary_bytes(4);for,1
nghex="";for(inti=0;i<binary.size();i+=4){stringb=binary.substr(i,4);hex.push_back(bi,2
=memory[mem_loc];update_queue(index,tag,true,mem_loc,"read",true,false,1
on_no+1<<endl<<"Incorrectvalueofrs2";exit(0);}elseif(stoi(assembly_code[instruction_no][3])<-,4
=memory[j];}removed_data=cache[index][random_number];cache[index][random_number]=new,5
clean="Clean,0
toi(assembly_code[instructio,0
");load_operands.insert("lw");load_operands.insert("ld");load_operands.insert("lbu");,3
ckoffunctio,0
ringbin_PC=decimal_to_binary(old_PC,32,0);stringhex_PC=binary_to_hex(bin_PC);hex_PC,2
ted_instruction=all_instructions[ol,0
ion.size();i,1
al_rs1=register_values[rs1],val_rs2,1
);//Initiallyeverythingisinvalid,,0
.substr(pos+1),1
[rd]=register_values[rs1]+register_values[rs2];}elseif(inst=="sub"){register,4
ered_map<string,int>last_exected_line;stack<pair<string,int>>stack_of,3
ndl<<"Incorrectvalueofrs1";exit(,0
e();}elseif(command=="cache_simstats"){if(cache_enabled){cout<<"D-cachestatistics:Accesses="<<hits,3
etthevalueandthenstoretheremainingwords,criticalwordfirstploicyintstart_storage=(mem_loc/block_si,0
euserhasspecifiedandstorethemstartingforlocationspecifiedbythem,0
values[rd]=register_values[rs1]|register_values[rs2];}elseif(inst=="xor"){register,4
_value;byte[1]=store_value>>8;write_access(mem_loc,byte[0],2
ex_set="0x"+bin,0
inghex_set="0x"+binary_to_hex(bin_set,true,5);stringbin_tag=decimal_to_b,1
gisters.end()){cout<<"Errorin,1
ntno_of_instruction=assembly_code.siz,0
_code[instr,0
tringhex_PC=binary_to_hex(bin_PC);hex_PC="0x"+hex_PC;cout<<"Executed:"<,1
register<<"=0x"<<value_of_register_hex<<e,0
ctionif(inst=="addi"){register_values[rd]=register_va,2
malandhexadecimalvaluesif(instruction[2][1]=='x'){stringbin_instr=hex_to_,3
sociativity;i++){vector<int>cache_block(block_size+3);cache_block=cache[index][i];//Valid,Dirt,4
,thenweneedtomakeitfullyassociativeif(associativity==0){//Thismeansthatthereisonly1index,everyonei,1
,false);returnval;}}}else{returnmemory[mem_loc];}//Thiswillneverrea,2
therd,rs1andim,0
f_functions.top().fir,1
00"]='8';bin_to_hex["1001"]='9';bin_to_hex["1010,1
(cache[0][0].size());intstart_,4
or(inti=0;i<binary.size();i+=4){stringb,1
ction){cout<<"Nothingtostep\n";}else{vector<s,0
orystrings_count=",0
);to_store_mem_loc|=(index<<offset_size);for(inti=0;i<block_size;i++){,0
thelabelsfromthemainstackandprintthefortheuservector<pair<string,int>>dummy_stack;stack<pair,2
line.clear();break_lines.clear();count_how_many_to_skip=0;}stringaliasRemover(stringr){i,3
ary(stoi(as,0
alueandthenstoretheremainingwords,criticalwordfirstploicyintstar,0
ndthevalue,weneedtolookinthememoryif(!found){if(!accessed_once){misses++;if(wr,2
s[assembly_code[instruction_no][2]];stringimm=decimal_to_binary(stoi(assembly_code[instructio,3
!command.find("cache_simenable")){cache_enabled=true;,1
ster_values[rs1]>>register_values[rs2];}//Update,2
nary_to_decimal(binary_bytes[i]);//characters67ofhex_instructio,2
]=removed_data[3+i];}}}}}//Hereweneedtoensurethatallthebocksarewrit,1
totheinstr,0
p_J(cur_instr);}elseif(format[cur_instr[0]]=='U'){step_U(cur_ins,4
,Dirty,tag,,0
lingerrorif(assembly_code[instruction_no].size()!=4){cout<<"Errorinline:"<<instruction_no+1<<,3
ngbin_PC=d,0
ck_size));//The,0
on<<";PC="<<hex_PC<<endl;//UpdatethePCaccordi,0
xecutedlineaccordinglystringtop_of_stack=stack_of_functions.top().first;inttop_line=stack_of_f,1
ndex_size=log2(cache_size/(associativity*block_size));//Thesemanyareforindexinttag_si,2
pdatethememoryif(removed_data[1]==1){is_dirty=true;intto_store_mem,2
){vector<int32_t>byte(4);boolaccessed_onc,2
nst=="ori"){register_values[rd]=register_val,1
bin_tag=decimal_to_binary(cache[,0
){//Extractrd,rs1,andimmediaterd=aliasRemover(instruction[1]);rs1=al,2
bly_code,intins,0
+){vector<int>cache_block(block_size+3);cache_block=cache[index,2
once){misses++;}//Firstcheckifwehaveaninvalidframe,andifwedo,thenwec,1
nstr[0]]=='J'){step_J(cur_instr);}elseif(format[cur_instr[0]]=='U'){,6
er_values[rd]=register_values[rs1]<<imm;}elseif(inst=="srli"){uint32_tshifting_amount=imm;if(,3
_size+offset_size);//Gettingthevalueofindexbitsofmemorylocationbeingrequestedbyprogram,0
==".text"){data=false;}else{//St,1
moved_data[3+i];}}}}if(cache_enabled){stringhit_or_miss="Miss";string,2
e>>associativity>>replacement_policy>>write_back_pol,0
f(labels.find(,0
r=="t3"||r=="x28"){r="x28";,0
";}elseif(r=="s0"||r=="fp"||r=="x8"){r="x8";}elseif(r=,2
ly_code[instruction_no][3])<0||stoi(assembly_code[instruct,2
s2];}elseif(inst=="and"){,1
tthefortheuservector<pair<string,int>>dummy_stack;stack<pair<string,int>>dummy_stack_fun,4
x30";}elseif(r=="t6"||r=="x31"){r="x31";}returnr;}voidupdate_queue(,2
y_code[instruction_no][0]];stringf7=funct7[assembly_code[instruction_no][0]];stringrd=registe,5
immed_instr;//Gothroughthecurrentinstructionandstoreitina2dm,0
s(4);for(inti=0;i<4;i++){binary_bytes[i]=hex_to_b,2
nnecessaryspacefromth,0
w_data(cache[0][0].size());intstart_storage=(mem_loc/block_size)*block_size;intend_storage=(mem_lo,5
e[index][i][1]=1;//Settingittodirtyif(write_back_policy=="WT"){memory[mem,4
sembly_code[instruction_no][3])>=pow(2,11)){cout<<"Errorinline:"<<,3
d()){cout<<"Errorinline:"<<instruction_no+1,1
cur);if(cur==tag){is_present=true,1
[i]);}}else{s_count.push_back(command[i]);,3
ateisoutofrange";exit(0,0
ex;bin_to_hex["0000"]=,1
ginstr=imm+rd+opcode;stringhex_instruction=binar,0
resaddresse,0
g_mask-1;//Thismakesthemask20onesinttemp_mask=1;temp_mask=temp_mask<<(,0
);}elseif(format[cur_instr[0]]==,2
hex_to_binary(assembly_code[instruction_no][2].substr(2));intdecimal=binary_to_de,4
ative=true;}decimal=abs,0
rnonly1byteintoffset_mask=1;offset_mask=offset_mask<<(offset_size);offset_mask=of,1
){memory[instruction_no*4+i]=byte[i];}}//CodeforBformatins,3
et_size+index_size));to_s,0
cimalintbinary_to_decimal(conststr,0
ckoffunction,0
"<<endl;exit(0);}elseif(regist,1
l<<"Wrongsyntax,forJtypeformat,youmustenter3operands"<<endl;exit(0);}if(labels.find,1
p_mask=1;temp_mask=temp_mask<<(index_size+,0
}elseif(format[cur_instr[0]]=='B',2
se);int16_tbyte1=read_access(start_location+1,true);int16_tres=byte1<<8|byte0;register_value,1
address=decimal_to_binary(mem_loc,20,0);stringhex_address="0x"+binary_to_hex(bin_address,,1
(6-2*i,2));}uint8_tbyte[4];for(inti=0;i<4;i++){byte[i]=binary_to_,3
"x0"){r="x0";}elseif(r=="ra"||r=="x1"){r="x1";}elseif(r,3
oi(instruction[i]);uint8_tbyte=store_value;memory[mem_loc]=byte;mem_loc++;}//Returnth,3
t=stoi(s_count);//Printingthelocationsofthememoryasspecifiedusinga,1
.size()-length*4);}if(trim){stringtrimmed_hex="";for(inti=0;i<hex.size();i,3
he[i][j][2],20,0);stringhex_tag="0x"+binary_to,3
;registers[register_no]=this_register;if(i==0){regis,2
ecimal_to_binary(index,20,0);stringhex_set="0x"+binary_to_hex(,1
inary_to_hex(bin_PC);hex_PC="0x"+hex_PC;cout<<"Executed:"<<executed_instruction<<";PC="<<hex_PC<<,1
te[7-i]=store_value>>(7-i)*8;}for(int,2
"x0"]=0;}//CodefortheIfor,0
nt="";//Cou,0
y_to_decimal(binary_bytes[i]);//characters67ofhex_instruction}for(inti=0;i,2
_register;if(i==0){registers["zero"]=this_register;}elseif(i=,3
Rate="<<fixed<<setprecision(3)<<(double)(hits)/(hits+misses);}stack_,4
end_storage;j++,k++){new_data[k]=memory[,1
t["lwu"]='I';format["jalr"]='I';//Sformatformat["sb"]='S';format["sh"]='S';format["sw",4
s"){//Printtheregistervalueswhicharestoredinthemapcout<<"R,0
torebytwintstore_byte(vector<string>instruction,intmem_loc){//Gothroughallthevaluesthattheus,2
ringbin_instr=hex_to_binary(assembly_code[instruction_no][2].substr(2));intdecimal=binary_to_decima,4
formatinstructionsvoidexecute_S(vector<vector<string>>&ass,2
segmentofthememory://Wehavetheinstructionnumberin,0
e="0000011";}elseif(assem,0
1;stack_of_func,0
));vector<int>new_data(cache[0][0].size());intstart_storage=(mem_loc/,5
art_storage=(mem_loc/block_size)*block_size;intend_storage=(mem_loc/block_s,1
.second;top_lin,0
or<string>>&assembly_code,intinstruction_no){//Handlingerrorif(assembly_code[instruction_no],2
/Concatinatingtheinstructionstringinstr=imm.substr(0,1)+imm.s,1
g>>&assembly_code,intinstruction_no){//Handlingerrorif(assembly_code[instr,0
struction);PC+=4;}instruction_file.close();//EnsurethatthePCvalueis0PC=0;i,1
ow(2,i);}}register_values[rd]=register_values[rd]&mask;register_valu,3
gerrorif(assembly_code[instruction_no].size()!=4){cout<<"Errorinline:"<<instruction_n,3
ize()-1]==','||cur[cur.size()-1]==')'){cur.pop_back();}cur_instruction.,5
store[0]==".dw,1
=='B'){step_B(cur_instr);}elseif(format[cur_instr[0]]=='J,4
set]=val;new_data[1]=1;//Setthebittodirty}for(inti=0;i<associativity;i++){if(cache[index][i][,3
bitsandoffsetbitszer,0
on.substr(6-2*i,2));}uint8_tbyte[4];for(inti=0;i<4;i++){byte[i]=,3
tringbin="";while(decimal!=0){bin.push_back(decimal%2+'0');deci,2
gisters["sp"]=this_register;}elseif(i==3){regis,2
][0].size());vector<int>new_data(cache[0][0,4
]=0;//Makethevalidbitaszero}}}elseif(!command.find("cache_simdump")){stringmyfile_out_name,2
sandtheirlastexecutedlineaccordinglystringtop,0
:"<<executed_instruction<<";PC="<<hex_PC<<endl;/,0
_tbyte[4];for(inti=0;i<4;i++),1
characters67ofhex_instruction}for(inti=0;i<4;i++){memory[instruct,0
mmand.substr(5));current_opened_file=command.substr(5);//Thisistoremove.scur,2
nds(){load_operands.insert("lb");load_operands.insert("lh");load_operands.insert("lw");load_o,4
e,ignorecontinue;}if(cache_block[2]==tag){if(!acc,2
iontostorebytwin,0
2][1]=='x'){stringbin,1
r_write<<":Address:"<<hex_address<<",Set:"<<hex_set<<","<<hit_or_miss<<",Tag,0
exinttag_size=20-offset_size-index_size;//Andthesemanyaretagbitsboolis_dirty=false;if(replacem,0
a[2]<<(offset_size+index_size));to,2
=(i<<offset_size);for(inti=,0
alse);int8_tres=byte;register_val,0
lseif(command=="run"){//Runtheentirecodet,1
for(inti=0;i<4;i++){memory[instruction_no*4+i]=byte,1
rdintstore_half(vector<string>instruction,intmem_loc){//Gothroughallthevaluesthattheuserhasspec,2
i,2));}uint8_tbyte[4];for(inti=0;i<4,1
if(registers.fin,0
dress=store_half(to_store,,0
}else{PC+=4;}}elseif(inst=="bgeu"){uint64_t,2
=0){for(inti=0;i<=63;i++){mask+=pow(2,i);}}register_values[rd]=register_values[r,3
t,weneedtoupdatetheord,0
nt();q.pop();dummy_q.push(cur);,3
ta_base_address);}elseif(to_store[0]==".byte"){data_base_address=store,2
fsetaswell,becaus,0
1],val_rs2=registe,0
imalvaluesif(instruction[2][1]=='x'){stringbin_instr=hex_to_binary(instruction,3
ringr){if(r=="zer,0
.insert("lbu");load_operands.i,1
"]='B';for,0
struction_no+1<<endl<<"Valueofimmediateisoutofrange";exit(0);}//Notingt,1
